time,air_temp,water_temp,DO,Pressure,humidity,ldr
2024-06-30T11:54:34+00:00,30.58,29.625,22279.0,99919.23437,74.82129,450
2024-06-30T11:54:57+00:00,30.39,29.625,23020.0,99920.0,75.57715,449
2024-06-30T11:55:19+00:00,30.06,29.625,25063.0,99917.47656,77.49219,448
2024-06-30T11:55:41+00:00,29.94,29.625,24287.0,99921.26562,78.9502,448
2024-06-30T11:56:04+00:00,30.0,29.625,23325.0,99917.65625,78.05762,446
2024-06-30T11:56:26+00:00,29.99,29.625,22736.0,99916.07812,76.76465,446
2024-06-30T11:56:48+00:00,29.8,29.625,22043.0,99917.00781,79.2666,442
2024-06-30T11:57:10+00:00,29.93,29.625,20762.0,99916.03125,78.12793,442
2024-06-30T11:57:32+00:00,29.85,29.625,22328.0,99916.3125,78.61816,441
2024-06-30T11:57:55+00:00,30.03,29.625,20108.0,99915.85938,78.19043,440
2024-06-30T11:58:18+00:00,29.95,29.625,19730.0,99917.49219,77.4873,438
2024-06-30T11:58:40+00:00,29.65,29.625,21424.0,99916.85937,79.1582,437
2024-06-30T11:59:02+00:00,29.69,29.625,19210.0,99918.42969,80.50879,437
2024-06-30T11:59:25+00:00,29.68,29.625,19082.0,99914.03125,79.19727,436
2024-06-30T11:59:47+00:00,29.8,29.625,20413.0,99916.51562,78.44434,434
2024-06-30T12:00:09+00:00,29.87,29.625,17958.0,99913.60937,77.48438,432
2024-06-30T12:00:32+00:00,30.15,29.625,22294.0,99919.61719,77.98828,429
2024-06-30T12:00:54+00:00,30.12,29.625,22308.0,99920.14062,77.77344,427
2024-06-30T12:01:18+00:00,29.78,29.625,24508.0,99919.3125,77.05859,423
2024-06-30T12:01:40+00:00,29.96,29.625,22878.0,99920.45313,77.8623,417
2024-06-30T12:02:03+00:00,29.88,29.625,22691.0,99918.76562,78.2002,415
2024-06-30T12:02:25+00:00,29.85,29.625,23163.0,99917.32812,78.31348,413
2024-06-30T12:02:47+00:00,29.53,29.625,21518.0,99916.01562,80.68066,411
2024-06-30T12:03:09+00:00,29.5,29.625,22058.0,99922.32031,81.14453,408
2024-06-30T12:03:32+00:00,29.62,29.625,24066.0,99916.78125,79.46875,405
2024-06-30T12:03:54+00:00,29.46,29.625,24017.0,99920.75,79.07617,403
2024-06-30T12:04:17+00:00,29.67,29.625,23104.0,99919.32813,79.38379,401
2024-06-30T12:04:39+00:00,29.74,29.5625,22392.0,99923.76562,78.41211,399
2024-06-30T12:05:01+00:00,29.86,29.625,21518.0,99920.35156,78.50195,397
2024-06-30T12:05:24+00:00,29.61,29.625,21061.0,99919.14062,77.79004,394
2024-06-30T12:06:10+00:00,29.49,29.625,22642.0,99922.0625,78.70996,390
2024-06-30T12:06:32+00:00,29.54,29.5625,22279.0,99920.82812,79.19629,388
2024-06-30T12:06:54+00:00,29.67,29.625,24081.0,99924.60156,80.8584,386
2024-06-30T12:07:17+00:00,29.58,29.625,22372.0,99925.59375,79.12207,382
2024-06-30T12:07:39+00:00,29.49,29.625,21218.0,99924.96875,80.87402,379
2024-06-30T12:08:01+00:00,29.34,29.5625,21680.0,99923.9375,79.44238,378
2024-06-30T12:08:24+00:00,29.19,29.5625,21046.0,99928.76562,79.81348,377
2024-06-30T12:08:46+00:00,29.12,29.5625,22436.0,99927.96875,80.80859,376
2024-06-30T12:09:09+00:00,29.1,29.5625,22392.0,99924.8125,80.75879,376
2024-06-30T12:09:33+00:00,29.15,29.5625,19858.0,99927.9375,82.49805,375
2024-06-30T12:09:55+00:00,29.32,29.5625,21567.0,99921.01563,80.99512,374
2024-06-30T12:10:18+00:00,29.06,29.5625,24415.0,99921.59375,80.3877,373
2024-06-30T12:10:41+00:00,29.4,29.5625,22770.0,99927.44531,80.69434,372
2024-06-30T12:11:03+00:00,29.62,29.5625,21282.0,99928.53125,79.15137,369
2024-06-30T12:11:25+00:00,29.42,29.5625,23070.0,99927.54687,78.80176,368
2024-06-30T12:11:48+00:00,29.27,29.5625,23482.0,99928.72656,79.79297,367
2024-06-30T12:12:10+00:00,29.15,29.5625,23290.0,99925.84375,80.57812,366
2024-06-30T12:12:32+00:00,28.97,29.5625,23782.0,99928.20312,80.76855,365
2024-06-30T12:12:55+00:00,29.05,29.5625,23718.0,99927.25,81.75391,364
2024-06-30T12:13:17+00:00,29.13,29.5625,25034.0,99929.125,80.7627,362
2024-06-30T12:13:39+00:00,29.56,29.5625,24557.0,99927.55469,80.18262,361
2024-06-30T12:14:02+00:00,29.62,29.5625,24670.0,99924.20313,80.9541,360
2024-06-30T12:14:24+00:00,29.43,29.5625,25648.0,99925.24219,79.74902,360
2024-06-30T12:14:46+00:00,29.36,29.5625,23894.0,99923.09375,79.42187,357
2024-06-30T12:15:09+00:00,29.53,29.5625,23340.0,99925.11719,79.49902,357
2024-06-30T12:15:31+00:00,29.61,29.5625,22770.0,99924.82812,79.27832,356
2024-06-30T12:15:53+00:00,29.43,29.5625,22785.0,99924.625,78.89844,356
2024-06-30T12:16:15+00:00,29.31,29.5625,22107.0,99918.84375,80.01172,355
2024-06-30T12:16:37+00:00,29.49,29.5625,23546.0,99925.64062,79.82031,355
2024-06-30T12:17:00+00:00,29.78,29.5625,22736.0,99924.65625,78.06641,354
2024-06-30T12:17:23+00:00,29.49,29.5625,20712.0,99920.35937,80.74609,354
2024-06-30T12:17:45+00:00,29.07,29.5,22755.0,99922.78125,78.75293,353
2024-06-30T12:18:07+00:00,29.24,29.5625,22736.0,99923.58594,79.19141,351
2024-06-30T12:18:30+00:00,29.23,29.5625,22136.0,99923.50781,78.94434,350
2024-06-30T12:18:52+00:00,29.15,29.5625,21424.0,99923.95312,79.43359,349
2024-06-30T12:19:14+00:00,28.89,29.5,22249.0,99924.625,79.90234,348
2024-06-30T12:19:36+00:00,29.41,29.5,20663.0,99924.35937,79.39648,345
2024-06-30T12:19:58+00:00,29.24,29.5,20570.0,99924.17187,80.25586,343
2024-06-30T12:20:21+00:00,29.28,29.5,24494.0,99925.48438,79.89941,343
2024-06-30T12:20:43+00:00,29.4,29.5,23482.0,99921.32812,80.2373,341
2024-06-30T12:21:07+00:00,29.63,29.5,21822.0,99923.48437,78.98926,339
2024-06-30T12:21:30+00:00,29.91,29.5,21424.0,99922.54687,78.11328,338
2024-06-30T12:21:52+00:00,29.49,29.5,21346.0,99922.22656,78.59277,338
2024-06-30T12:22:15+00:00,29.16,29.5,21439.0,99927.22656,80.32324,337
2024-06-30T12:23:01+00:00,29.37,29.5,20315.0,99924.76563,81.36621,334
2024-06-30T12:23:48+00:00,28.99,29.5625,23070.0,99923.95312,80.06152,330
2024-06-30T12:24:11+00:00,29.15,29.5,21012.0,99927.875,81.38477,329
2024-06-30T12:24:33+00:00,29.11,29.5,20079.0,99930.46875,81.08594,327
2024-06-30T12:24:55+00:00,29.27,29.5,20158.0,99929.57813,82.58789,326
2024-06-30T12:25:17+00:00,29.17,29.5,21866.0,99934.26562,80.66309,325
2024-06-30T12:25:39+00:00,29.29,29.5,19367.0,99932.15625,82.87305,322
2024-06-30T12:26:02+00:00,29.45,29.5,19288.0,99931.89062,82.0957,320
2024-06-30T12:26:24+00:00,29.17,29.5,19986.0,99935.34375,80.28027,319
2024-06-30T12:26:46+00:00,29.13,29.5,18989.0,99934.0625,79.95508,317
2024-06-30T12:27:33+00:00,29.45,29.5,25363.0,99933.15625,80.02344,315
2024-06-30T12:27:55+00:00,29.56,29.5,21518.0,99937.57813,77.98145,312
2024-06-30T12:28:17+00:00,29.38,29.5,22691.0,99936.45313,78.44336,310
2024-06-30T12:28:40+00:00,29.49,29.5,21881.0,99936.42187,81.11914,309
2024-06-30T12:29:02+00:00,29.46,29.5,22024.0,99939.25,79.70996,308
2024-06-30T12:29:25+00:00,29.33,29.5,20506.0,99943.42187,79.55762,306
2024-06-30T12:29:47+00:00,29.3,29.5,22421.0,99942.67188,80.05469,305
2024-06-30T12:30:10+00:00,29.11,29.5,22706.0,99943.02344,80.88672,303
2024-06-30T12:30:32+00:00,28.98,29.5,21346.0,99941.92187,80.74805,302
2024-06-30T12:30:55+00:00,28.92,29.5,21788.0,99945.76562,80.87695,301
2024-06-30T12:31:17+00:00,28.86,29.5,20506.0,99941.28125,81.3916,300
2024-06-30T12:31:39+00:00,29.08,29.5,19824.0,99947.03125,82.90527,297
2024-06-30T12:32:01+00:00,29.06,29.5,19195.0,99946.21875,81.21777,296
2024-06-30T12:32:23+00:00,29.24,29.5,18341.0,99945.23437,81.39063,294
2024-06-30T12:32:45+00:00,29.45,29.5,19382.0,99947.28125,80.95898,293
2024-06-30T12:33:08+00:00,29.17,29.5,21267.0,99948.07812,79.94043,291
2024-06-30T12:33:30+00:00,29.16,29.5,21424.0,99948.90625,79.16602,290
2024-06-30T12:33:52+00:00,29.15,29.5,19730.0,99947.82812,80.4043,289
2024-06-30T12:34:14+00:00,29.27,29.5,18876.0,99947.48438,80.35449,288
2024-06-30T12:34:37+00:00,29.2,29.5,21582.0,99950.625,78.86914,284
2024-06-30T12:34:59+00:00,29.05,29.5,22863.0,99946.85937,80.31641,283
2024-06-30T12:35:21+00:00,28.93,29.5,23119.0,99943.1875,81.04199,282
2024-06-30T12:35:43+00:00,29.14,29.4375,20762.0,99946.59375,82.01367,281
2024-06-30T12:36:05+00:00,29.05,29.5,19809.0,99945.32812,80.67871,278
2024-06-30T12:36:28+00:00,29.14,29.5,19701.0,99948.96875,79.71094,276
2024-06-30T12:36:50+00:00,29.17,29.4375,18370.0,99948.07812,80.47852,274
2024-06-30T12:37:12+00:00,28.99,29.4375,18925.0,99944.34375,80.18848,273
2024-06-30T12:37:35+00:00,29.1,29.4375,17629.0,99946.46875,80.76855,271
2024-06-30T12:37:57+00:00,29.01,29.4375,19239.0,99943.57812,80.4502,269
2024-06-30T12:38:20+00:00,29.09,29.4375,18876.0,99948.53125,79.94824,267
2024-06-30T12:38:42+00:00,28.88,29.4375,19161.0,99948.01562,79.80566,266
2024-06-30T12:39:04+00:00,28.81,29.4375,17074.0,99953.76562,80.35547,264
2024-06-30T12:39:26+00:00,28.78,29.4375,17324.0,99952.42969,81.42578,262
2024-06-30T12:39:49+00:00,28.71,29.4375,18085.0,99951.79687,81.72949,261
2024-06-30T12:40:11+00:00,28.85,29.4375,18704.0,99952.57031,81.50879,259
2024-06-30T12:40:33+00:00,29.1,29.4375,19716.0,99946.20312,80.65332,257
2024-06-30T12:40:57+00:00,29.08,29.4375,19480.0,99948.14062,79.73828,255
2024-06-30T12:41:19+00:00,28.95,29.4375,19082.0,99949.5,80.29785,254
2024-06-30T12:41:41+00:00,29.05,29.4375,21503.0,99950.32812,80.46875,253
2024-06-30T12:42:04+00:00,29.02,29.4375,22215.0,99952.29688,80.66211,249
2024-06-30T12:42:26+00:00,29.06,29.4375,21680.0,99953.1875,80.86719,248
2024-06-30T12:42:48+00:00,29.24,29.4375,20776.0,99954.3125,80.94629,246
2024-06-30T12:43:11+00:00,29.24,29.4375,21012.0,99951.25,79.9873,244
2024-06-30T12:43:33+00:00,29.07,29.4375,21061.0,99955.98438,79.92188,243
2024-06-30T12:43:55+00:00,29.06,29.4375,18989.0,99955.14062,80.00195,242
2024-06-30T12:44:17+00:00,28.94,29.4375,22073.0,99952.48437,80.86816,240
2024-06-30T12:44:39+00:00,29.05,29.4375,22578.0,99954.83594,81.04102,237
2024-06-30T12:45:02+00:00,28.93,29.4375,22500.0,99951.65625,81.36914,235
2024-06-30T12:45:24+00:00,28.97,29.4375,22436.0,99955.6875,81.00293,234
2024-06-30T12:45:46+00:00,29.14,29.4375,20000.0,99951.0,79.99316,233
2024-06-30T12:46:09+00:00,29.09,29.4375,20904.0,99953.10937,80.14746,230
2024-06-30T12:46:31+00:00,29.0,29.4375,20491.0,99954.14063,80.02832,228
2024-06-30T12:46:53+00:00,29.06,29.4375,21979.0,99954.72656,80.0957,226
2024-06-30T12:47:15+00:00,29.0,29.4375,22264.0,99950.75,79.03418,224
2024-06-30T12:47:37+00:00,28.71,29.4375,20663.0,99954.67187,80.46777,223
2024-06-30T12:48:00+00:00,28.99,29.4375,22328.0,99951.21094,80.12988,221
2024-06-30T12:48:22+00:00,28.91,29.4375,20285.0,99953.26562,79.48438,218
2024-06-30T12:48:44+00:00,28.9,29.4375,21012.0,99953.53125,79.79883,217
2024-06-30T12:49:07+00:00,28.79,29.375,20256.0,99956.64062,80.31738,214
2024-06-30T12:49:29+00:00,28.62,29.375,22136.0,99955.20313,81.05762,212
2024-06-30T12:49:51+00:00,28.61,29.375,20030.0,99955.04687,82.46875,210
2024-06-30T12:50:13+00:00,28.5,29.375,19337.0,99960.07813,83.39355,208
2024-06-30T12:50:35+00:00,28.74,29.4375,18527.0,99959.9375,82.59863,206
2024-06-30T12:50:58+00:00,28.57,29.375,19225.0,99956.375,81.42188,204
2024-06-30T12:51:20+00:00,28.63,29.375,20428.0,99957.21875,81.28027,200
2024-06-30T12:51:42+00:00,28.6,29.375,18434.0,99954.39844,81.24121,199
2024-06-30T12:52:04+00:00,28.73,29.375,17609.0,99958.60937,81.7666,197
2024-06-30T12:52:26+00:00,28.76,29.375,18748.0,99955.21094,81.47949,195
2024-06-30T12:52:48+00:00,28.83,29.375,18115.0,99959.57812,80.89648,190
2024-06-30T12:53:11+00:00,29.01,29.375,17545.0,99951.57812,81.9209,189
2024-06-30T12:53:33+00:00,29.01,29.375,19396.0,99955.82031,80.43652,187
2024-06-30T12:53:55+00:00,29.18,29.375,20649.0,99958.51562,80.4082,185
2024-06-30T12:54:17+00:00,29.19,29.375,20064.0,99956.01562,79.83691,182
2024-06-30T12:54:40+00:00,29.0,29.375,18277.0,99960.95312,79.1377,180
2024-06-30T12:55:02+00:00,28.84,29.375,18846.0,99962.0,79.6123,176
2024-06-30T12:55:24+00:00,29.01,29.375,18434.0,99958.35156,80.62598,175
2024-06-30T12:55:46+00:00,28.85,29.375,16533.0,99959.6875,80.8291,172
2024-06-30T12:56:08+00:00,28.63,29.375,18704.0,99964.1875,80.52246,170
2024-06-30T12:56:30+00:00,28.82,29.375,18827.0,99964.51562,82.21582,168
2024-06-30T12:56:53+00:00,28.73,29.375,18640.0,99965.41406,81.7666,164
2024-06-30T12:57:15+00:00,28.51,29.375,18483.0,99963.01562,81.36621,162
2024-06-30T12:57:37+00:00,28.45,29.375,18242.0,99966.32812,82.26465,160
2024-06-30T12:57:59+00:00,28.53,29.375,16725.0,99964.125,82.08301,158
2024-06-30T12:58:21+00:00,28.53,29.375,17039.0,99967.60937,82.16113,154
2024-06-30T12:58:43+00:00,28.44,29.375,16519.0,99964.15625,81.9248,152
2024-06-30T12:59:05+00:00,28.41,29.375,16455.0,99969.32031,82.00195,150
2024-06-30T12:59:28+00:00,28.46,29.375,17545.0,99966.21875,82.37109,148
2024-06-30T12:59:50+00:00,28.55,29.375,19966.0,99967.20312,82.14258,145
2024-06-30T13:00:13+00:00,28.67,29.375,19887.0,99968.49219,81.4043,141
2024-06-30T13:00:35+00:00,28.84,29.375,18768.0,99970.65625,81.54004,137
2024-06-30T13:00:57+00:00,28.84,29.375,18277.0,99968.20312,80.20801,135
2024-06-30T13:01:21+00:00,28.95,29.3125,17751.0,99970.02344,80.27539,133
2024-06-30T13:01:43+00:00,28.76,29.375,18164.0,99965.73437,80.80176,130
2024-06-30T13:02:05+00:00,28.64,29.375,19858.0,99966.96875,80.97949,127
2024-06-30T13:02:27+00:00,28.85,29.375,19004.0,99966.82812,82.74609,125
2024-06-30T13:02:49+00:00,28.79,29.3125,18115.0,99969.96875,82.44336,123
2024-06-30T13:03:12+00:00,28.96,29.3125,19573.0,99968.89062,82.04004,121
2024-06-30T13:03:34+00:00,29.04,29.3125,18419.0,99967.51563,82.18457,117
2024-06-30T13:03:56+00:00,28.84,29.3125,17309.0,99966.50781,81.59863,115
2024-06-30T13:04:19+00:00,29.19,29.3125,16946.0,99969.26562,80.53906,113
2024-06-30T13:04:41+00:00,29.07,29.3125,15394.0,99965.00781,80.72754,110
2024-06-30T13:05:03+00:00,28.91,29.3125,16376.0,99967.42187,79.83691,106
2024-06-30T13:05:26+00:00,29.17,29.3125,16676.0,99967.96875,81.19043,103
2024-06-30T13:05:48+00:00,29.26,29.375,18306.0,99968.78125,80.87891,100
2024-06-30T13:06:10+00:00,29.19,29.375,17879.0,99963.75,79.24023,98
2024-06-30T13:06:33+00:00,29.2,29.3125,18498.0,99965.30469,79.53613,94
2024-06-30T13:06:55+00:00,29.0,29.3125,18684.0,99961.53125,79.74707,90
2024-06-30T13:07:17+00:00,29.12,29.3125,17167.0,99965.5,81.1709,88
2024-06-30T13:07:40+00:00,29.18,29.3125,18704.0,99965.48437,80.05762,86
2024-06-30T13:08:26+00:00,28.85,29.3125,17850.0,99968.625,80.00098,81
2024-06-30T13:08:48+00:00,28.92,29.3125,18748.0,99966.125,81.79004,79
2024-06-30T13:09:10+00:00,29.08,29.3125,18748.0,99965.88281,81.03613,78
2024-06-30T13:09:33+00:00,29.17,29.3125,17324.0,99961.67187,81.41406,76
2024-06-30T13:09:55+00:00,29.28,29.3125,18242.0,99966.26562,80.38086,75
2024-06-30T13:10:17+00:00,29.04,29.3125,17894.0,99967.1875,80.06738,72
2024-06-30T13:10:39+00:00,29.14,29.3125,19907.0,99971.96094,80.36719,70
2024-06-30T13:11:02+00:00,29.21,29.3125,19509.0,99970.53125,81.37402,68
2024-06-30T13:11:24+00:00,28.99,29.3125,18783.0,99966.41406,80.02441,67
2024-06-30T13:11:46+00:00,28.91,29.3125,16725.0,99973.28906,80.43164,65
2024-06-30T13:12:08+00:00,28.96,29.3125,18483.0,99971.4375,81.14062,64
2024-06-30T13:12:30+00:00,29.11,29.3125,19603.0,99974.35937,80.13867,62
2024-06-30T13:12:52+00:00,29.09,29.3125,18797.0,99976.03906,80.25293,61
2024-06-30T13:13:15+00:00,28.91,29.3125,17295.0,99973.625,79.78809,60
2024-06-30T13:13:37+00:00,28.89,29.3125,17216.0,99974.80469,80.77832,57
2024-06-30T13:13:58+00:00,29.1,29.3125,15900.0,99972.78125,80.12695,56
2024-06-30T13:14:21+00:00,29.07,29.3125,15713.0,99975.85938,79.6416,55
2024-06-30T13:14:43+00:00,28.91,29.3125,17324.0,99978.54688,80.09277,52
2024-06-30T13:15:06+00:00,29.11,29.3125,18719.0,99978.36719,81.05078,50
2024-06-30T13:15:28+00:00,29.07,29.3125,20285.0,99979.67187,79.33691,49
2024-06-30T13:15:51+00:00,29.01,29.3125,18198.0,99982.75,79.94629,46
2024-06-30T13:16:12+00:00,29.11,29.3125,17751.0,99978.17969,80.59473,45
2024-06-30T13:16:35+00:00,29.11,29.3125,16533.0,99981.85937,78.96973,43
2024-06-30T13:16:57+00:00,28.87,29.3125,17751.0,99987.1875,79.65332,41
2024-06-30T13:17:21+00:00,29.06,29.3125,17167.0,99990.96875,79.9082,40
2024-06-30T13:17:43+00:00,29.21,29.3125,18071.0,99991.09375,81.26855,39
2024-06-30T13:18:29+00:00,29.44,29.3125,17467.0,99991.3125,78.46484,36
2024-06-30T13:18:52+00:00,29.27,29.25,15900.0,99994.05469,79.00879,34
2024-06-30T13:19:14+00:00,29.36,29.3125,14888.0,99991.89062,80.5,32
2024-06-30T13:19:37+00:00,29.43,29.25,15537.0,99995.25,81.02441,32
2024-06-30T13:19:59+00:00,29.48,29.25,18213.0,99992.44531,81.04785,31
2024-06-30T13:20:22+00:00,29.55,29.25,17609.0,99991.42187,80.8125,30
2024-06-30T13:20:44+00:00,29.43,29.3125,17422.0,99991.15625,80.20703,29
2024-06-30T13:21:06+00:00,29.47,29.25,18164.0,99994.95312,80.94043,29
2024-06-30T13:21:28+00:00,29.47,29.25,19161.0,99997.57812,81.30371,28
2024-06-30T13:21:50+00:00,29.52,29.3125,17403.0,99998.65625,80.72656,27
2024-06-30T13:22:13+00:00,29.41,29.25,18306.0,99996.14844,79.87695,26
2024-06-30T13:22:35+00:00,29.48,29.25,19495.0,99998.24219,80.30859,25
2024-06-30T13:22:58+00:00,29.65,29.25,18370.0,99997.25781,80.03613,24
2024-06-30T13:23:20+00:00,29.62,29.25,16853.0,100000.0625,80.39453,22
2024-06-30T13:23:43+00:00,29.34,29.25,17545.0,100000.71875,79.57129,22
2024-06-30T13:24:05+00:00,29.26,29.3125,16455.0,100000.96094,79.47656,22
2024-06-30T13:24:27+00:00,29.37,29.25,15586.0,99998.07813,78.82715,21
2024-06-30T13:24:49+00:00,29.54,29.25,18198.0,100001.82031,80.23828,21
2024-06-30T13:25:11+00:00,29.46,29.25,17643.0,100001.125,78.3623,20
2024-06-30T13:25:34+00:00,29.48,29.25,16170.0,100004.28125,78.83398,20
2024-06-30T13:25:56+00:00,29.44,29.25,15949.0,100000.88281,79.55469,19
2024-06-30T13:26:18+00:00,29.47,29.25,17309.0,100003.86719,79.66504,19
2024-06-30T13:26:40+00:00,29.52,29.25,18213.0,100003.3125,79.08789,19
2024-06-30T13:27:03+00:00,29.36,29.25,18321.0,100003.27344,79.08398,18
2024-06-30T13:27:25+00:00,29.32,29.25,16455.0,100003.85938,79.33301,18
2024-06-30T13:27:47+00:00,29.41,29.25,16975.0,100005.92969,80.88281,18
2024-06-30T13:28:09+00:00,29.04,29.25,18321.0,100004.03906,80.02051,17
2024-06-30T13:28:31+00:00,28.8,29.25,17216.0,100008.96875,79.40723,17
2024-06-30T13:28:54+00:00,28.91,29.25,16121.0,100002.84375,81.01563,17
2024-06-30T13:29:16+00:00,29.06,29.25,16455.0,100006.09375,80.39941,17
2024-06-30T13:29:38+00:00,29.13,29.25,17467.0,100007.17187,80.19043,17
2024-06-30T13:30:02+00:00,29.28,29.25,15679.0,100010.92969,81.33789,15
2024-06-30T13:30:25+00:00,29.4,29.25,18179.0,100005.70312,81.17383,15
2024-06-30T13:30:47+00:00,29.41,29.25,17039.0,100006.09375,79.85352,15
2024-06-30T13:31:10+00:00,29.34,29.25,16961.0,100007.875,78.6582,15
2024-06-30T13:31:32+00:00,29.35,29.25,14368.0,100009.59375,79.86719,15
2024-06-30T13:31:54+00:00,29.4,29.25,16028.0,100010.96875,79.16113,15
2024-06-30T13:32:17+00:00,29.49,29.25,15109.0,100010.19531,80.20605,15
2024-06-30T13:32:39+00:00,29.5,29.25,18007.0,100010.67187,79.31836,15
2024-06-30T13:33:01+00:00,29.58,29.25,17928.0,100009.0625,79.15527,14
2024-06-30T13:33:24+00:00,29.66,29.25,16691.0,100007.32812,78.51465,14
2024-06-30T13:33:46+00:00,29.65,29.25,17295.0,100007.95312,79.47363,14
2024-06-30T13:34:08+00:00,29.66,29.25,15615.0,100009.70312,80.56445,14
2024-06-30T13:34:30+00:00,29.38,29.1875,17486.0,100009.58594,78.80664,14
2024-06-30T13:34:53+00:00,29.47,29.1875,18940.0,100009.39844,78.56445,14
2024-06-30T13:35:15+00:00,29.63,29.1875,16961.0,100011.0,78.34473,14
2024-06-30T13:35:38+00:00,29.71,29.1875,15949.0,100013.89062,78.34668,13
2024-06-30T13:36:00+00:00,29.73,29.1875,16406.0,100014.75781,80.03809,13
2024-06-30T13:36:22+00:00,29.79,29.1875,17467.0,100013.35156,79.41699,13
2024-06-30T13:36:44+00:00,29.81,29.25,16548.0,100016.86719,77.3916,13
2024-06-30T13:37:07+00:00,29.83,29.25,17324.0,100013.48437,78.86133,12
2024-06-30T13:37:29+00:00,29.85,29.25,15650.0,100017.82031,78.68848,12
2024-06-30T13:37:52+00:00,29.86,29.25,16185.0,100017.36719,79.83789,12
2024-06-30T13:38:14+00:00,29.8,29.1875,15679.0,100018.85156,78.27051,12
2024-06-30T13:38:36+00:00,29.74,29.1875,16170.0,100020.85938,78.32812,12
2024-06-30T13:38:59+00:00,29.7,29.25,15267.0,100024.6875,78.60449,12
2024-06-30T13:39:21+00:00,29.74,29.1875,13941.0,100019.75,78.36523,12
2024-06-30T13:39:43+00:00,29.76,29.25,13906.0,100019.40625,79.63379,12
2024-06-30T13:40:06+00:00,29.73,29.1875,14432.0,100022.01562,79.75586,12
2024-06-30T13:40:28+00:00,29.36,29.1875,13720.0,100020.71875,78.84863,12
2024-06-30T13:40:51+00:00,28.98,29.1875,15031.0,100024.25781,79.61426,12
2024-06-30T13:41:13+00:00,29.0,29.25,11662.0,100022.51562,80.91504,12
2024-06-30T13:41:36+00:00,29.2,29.1875,14825.0,100024.86719,80.87988,12
2024-06-30T13:41:58+00:00,29.21,29.1875,15743.0,100026.35937,80.27441,12
2024-06-30T13:42:20+00:00,29.05,29.1875,14176.0,100027.51562,80.77246,12
2024-06-30T13:42:43+00:00,28.97,29.1875,14667.0,100028.53125,80.30371,12
2024-06-30T13:43:05+00:00,29.16,29.1875,15301.0,100028.39844,81.27051,12
2024-06-30T13:43:27+00:00,29.26,29.1875,17074.0,100029.85156,82.29395,12
2024-06-30T13:43:49+00:00,29.35,29.1875,15728.0,100028.98437,82.04102,12
2024-06-30T13:44:11+00:00,29.43,29.1875,15650.0,100029.72656,80.26562,12
2024-06-30T13:44:34+00:00,29.53,29.1875,15522.0,100025.64844,81.15918,10
2024-06-30T13:44:56+00:00,29.61,29.1875,16754.0,100027.21875,80.13379,10
2024-06-30T13:45:18+00:00,29.63,29.1875,15949.0,100028.86719,79.99609,12
2024-06-30T13:45:40+00:00,29.64,29.1875,15650.0,100026.78125,79.23828,10
2024-06-30T13:46:02+00:00,29.41,29.1875,13165.0,100031.83594,79.34961,10
2024-06-30T13:46:24+00:00,29.44,29.1875,13779.0,100035.46875,79.2627,10
2024-06-30T13:46:47+00:00,29.56,29.1875,13479.0,100032.17187,79.72559,10
2024-06-30T13:47:09+00:00,29.59,29.1875,13921.0,100036.98437,78.83105,10
2024-06-30T13:47:32+00:00,29.61,29.1875,13479.0,100032.41406,79.89941,10
2024-06-30T13:47:54+00:00,29.54,29.1875,12816.0,100032.8125,79.10352,10
2024-06-30T13:48:16+00:00,29.5,29.1875,12580.0,100031.67187,79.23633,10
2024-06-30T13:48:38+00:00,29.51,29.1875,11991.0,100035.99219,80.54883,10
2024-06-30T13:49:00+00:00,29.45,29.1875,12546.0,100034.69531,80.0127,10
2024-06-30T13:49:22+00:00,29.3,29.1875,14255.0,100037.11719,79.99805,10
2024-06-30T13:49:44+00:00,29.33,29.1875,14127.0,100037.625,79.82715,10
2024-06-30T13:50:07+00:00,29.38,29.1875,12988.0,100033.89844,79.35547,10
2024-06-30T13:50:29+00:00,29.49,29.1875,12688.0,100035.0625,80.41895,10
2024-06-30T13:50:51+00:00,29.56,29.1875,12404.0,100026.89062,80.81641,10
2024-06-30T13:51:13+00:00,29.57,29.1875,15365.0,100032.36719,81.02832,10
2024-06-30T13:51:36+00:00,29.57,29.1875,15458.0,100032.46094,80.33789,10
2024-06-30T13:51:58+00:00,29.54,29.1875,13941.0,100031.10937,79.6543,10
2024-06-30T13:52:20+00:00,29.58,29.1875,14938.0,100034.3125,79.74121,10
2024-06-30T13:52:42+00:00,29.55,29.1875,16185.0,100031.67969,79.98242,10
2024-06-30T13:53:05+00:00,29.6,29.1875,15537.0,100034.65625,78.73828,10
2024-06-30T13:53:27+00:00,29.63,29.125,15650.0,100030.45312,79.88086,10
2024-06-30T13:53:49+00:00,29.56,29.1875,14147.0,100030.1875,79.16602,10
2024-06-30T13:54:12+00:00,29.64,29.1875,13243.0,100031.35937,79.49609,10
2024-06-30T13:54:34+00:00,29.69,29.125,15694.0,100032.70312,79.3877,10
2024-06-30T13:54:58+00:00,29.72,29.125,14938.0,100034.35938,79.97656,10
2024-06-30T13:55:20+00:00,29.7,29.1875,16710.0,100032.45312,79.85645,10
2024-06-30T13:55:42+00:00,29.68,29.1875,17771.0,100032.1875,79.29102,10
2024-06-30T13:56:05+00:00,29.63,29.1875,17722.0,100029.26562,79.99805,10
